Date,Open,High,Low,Close,Adj Close,Volume
2020-09-03,5350.000000,5350.000000,5125.000000,5175.000000,5023.401855,38323300
2020-09-04,5100.000000,5150.000000,5025.000000,5050.000000,4902.062988,47966200
2020-09-07,5050.000000,5075.000000,4950.000000,5025.000000,4877.795898,37120700
2020-09-08,5025.000000,5125.000000,5025.000000,5125.000000,4974.866211,22790200
2020-09-09,5025.000000,5025.000000,4900.000000,4900.000000,4756.457031,62626200
2020-09-10,4560.000000,4610.000000,4560.000000,4560.000000,4426.417480,142910700
2020-09-11,4350.000000,4700.000000,4310.000000,4630.000000,4494.367188,76725700
2020-09-14,4780.000000,4830.000000,4700.000000,4790.000000,4649.680176,57904800
2020-09-15,4850.000000,4870.000000,4770.000000,4820.000000,4678.801270,35809700
2020-09-16,4850.000000,4860.000000,4780.000000,4780.000000,4639.973145,21529200
2020-09-17,4770.000000,4880.000000,4770.000000,4860.000000,4717.628906,26234600
2020-09-18,4840.000000,4870.000000,4760.000000,4780.000000,4639.973145,46011300
2020-09-21,4790.000000,4800.000000,4620.000000,4670.000000,4533.195313,23388100
2020-09-22,4600.000000,4740.000000,4590.000000,4670.000000,4533.195313,22893300
2020-09-23,4680.000000,4730.000000,4590.000000,4630.000000,4494.367188,15696100
2020-09-24,4620.000000,4650.000000,4560.000000,4600.000000,4465.245605,24393300
2020-09-25,4610.000000,4920.000000,4610.000000,4860.000000,4717.628906,40064600
2020-09-28,4870.000000,4910.000000,4740.000000,4740.000000,4601.145020,28967600
2020-09-29,4760.000000,4800.000000,4560.000000,4570.000000,4436.124512,31707100
2020-09-30,4560.000000,4570.000000,4450.000000,4460.000000,4329.346680,40490200
2020-10-01,4490.000000,4640.000000,4490.000000,4610.000000,4474.952637,32822900
2020-10-02,4630.000000,4640.000000,4520.000000,4590.000000,4455.539063,33355000
2020-10-05,4600.000000,4630.000000,4540.000000,4560.000000,4426.417480,20624400
2020-10-06,4650.000000,4660.000000,4600.000000,4620.000000,4484.659668,23682500
2020-10-07,4590.000000,4630.000000,4560.000000,4630.000000,4520.787109,21814000
2020-10-08,4640.000000,4770.000000,4630.000000,4750.000000,4637.957031,32946600
2020-10-09,4720.000000,4760.000000,4700.000000,4740.000000,4628.192871,19525000
2020-10-12,4790.000000,4810.000000,4700.000000,4700.000000,4589.136230,23749400
2020-10-13,4700.000000,4750.000000,4650.000000,4740.000000,4628.192871,25032100
2020-10-14,4710.000000,4860.000000,4710.000000,4820.000000,4706.305664,50174100
2020-10-15,4820.000000,4820.000000,4740.000000,4740.000000,4628.192871,29382300
2020-10-16,4740.000000,4930.000000,4700.000000,4930.000000,4813.710938,37775400
2020-10-19,4930.000000,5075.000000,4880.000000,5000.000000,4882.059570,38057900
2020-10-20,4990.000000,5175.000000,4960.000000,5175.000000,5052.932129,68915600
2020-10-21,5200.000000,5250.000000,5175.000000,5250.000000,5126.162598,52567200
2020-10-22,5200.000000,5275.000000,5200.000000,5250.000000,5126.162598,75883000
2020-10-23,5300.000000,5400.000000,5250.000000,5400.000000,5272.624512,46040700
2020-10-26,5400.000000,5450.000000,5300.000000,5400.000000,5272.624512,33055000
2020-10-27,5300.000000,5500.000000,5300.000000,5425.000000,5297.035156,45393900
2020-11-02,5325.000000,5425.000000,5275.000000,5400.000000,5272.624512,48772200
2020-11-03,5450.000000,5500.000000,5425.000000,5500.000000,5370.265625,44789800
2020-11-04,5475.000000,5500.000000,5350.000000,5400.000000,5272.624512,22433700
2020-11-05,5500.000000,5550.000000,5425.000000,5500.000000,5370.265625,25384200
2020-11-06,5525.000000,5875.000000,5525.000000,5825.000000,5687.599609,62036900
2020-11-09,5800.000000,5850.000000,5600.000000,5600.000000,5467.906738,53921900
2020-11-10,5775.000000,5850.000000,5700.000000,5750.000000,5614.368652,60062700
2020-11-11,5850.000000,6025.000000,5850.000000,6000.000000,5858.471680,56581600
2020-11-12,5875.000000,6025.000000,5775.000000,6000.000000,5858.471680,67819100
2020-11-13,5900.000000,5925.000000,5850.000000,5900.000000,5760.830566,24090900
2020-11-16,5925.000000,6000.000000,5900.000000,5925.000000,5785.240723,62526400
2020-11-17,5950.000000,5975.000000,5800.000000,5800.000000,5663.188965,28012800
2020-11-18,5825.000000,5875.000000,5750.000000,5775.000000,5638.778809,25384700
2020-11-19,5750.000000,5775.000000,5725.000000,5725.000000,5589.958496,35427800
2020-11-20,5725.000000,5825.000000,5700.000000,5725.000000,5589.958496,33703300
2020-11-23,5725.000000,5850.000000,5725.000000,5800.000000,5663.188965,40933800
2020-11-24,5875.000000,5875.000000,5800.000000,5800.000000,5663.188965,33117500
2020-11-25,5825.000000,5875.000000,5550.000000,5550.000000,5419.086426,117614100
2020-11-26,5525.000000,5675.000000,5500.000000,5650.000000,5516.727539,89572000
2020-11-27,5650.000000,5700.000000,5525.000000,5550.000000,5419.086426,98376500
2020-11-30,5550.000000,5575.000000,5200.000000,5300.000000,5174.983398,311402400
2020-12-01,5425.000000,5550.000000,5400.000000,5550.000000,5419.086426,119445500
2020-12-02,5600.000000,5750.000000,5575.000000,5725.000000,5589.958496,94220300
2020-12-03,5725.000000,5750.000000,5600.000000,5625.000000,5492.317383,54407800
2020-12-04,5625.000000,5725.000000,5550.000000,5700.000000,5565.548340,52405500
2020-12-07,5800.000000,5900.000000,5725.000000,5850.000000,5712.010254,92859500
2020-12-08,5850.000000,5875.000000,5675.000000,5700.000000,5565.548340,77339200
2020-12-10,5800.000000,5875.000000,5750.000000,5825.000000,5687.599609,92988900
2020-12-11,5825.000000,5875.000000,5650.000000,5675.000000,5541.137695,53669200
2020-12-14,5725.000000,5750.000000,5650.000000,5675.000000,5541.137695,43821600
2020-12-15,5675.000000,5975.000000,5650.000000,5950.000000,5809.650879,128853200
2020-12-16,6000.000000,6200.000000,6000.000000,6125.000000,5980.523438,98362500
2020-12-17,6125.000000,6200.000000,6050.000000,6200.000000,6053.753906,76361900
2020-12-18,6250.000000,6275.000000,6175.000000,6200.000000,6053.753906,81878000
2020-12-21,6200.000000,6225.000000,6100.000000,6150.000000,6004.933594,54800500
2020-12-22,6100.000000,6250.000000,5950.000000,6075.000000,5931.702637,94394100
2020-12-23,6025.000000,6100.000000,5825.000000,6000.000000,5858.471680,73880100
2020-12-28,6175.000000,6175.000000,5950.000000,6075.000000,5931.702637,32572200
2020-12-29,6100.000000,6175.000000,6000.000000,6050.000000,5907.291992,40341500
2020-12-30,6100.000000,6125.000000,6025.000000,6025.000000,5882.881836,39615400
